Country,Position,Date,Song title,Song author 
Netherlands,8,2022-02-19,Enemy,"Imagine Dragons, JID & League Of Legends"
Netherlands,9,2022-02-19,Abcdefu,Gayle
Netherlands,10,2022-02-19,HeatWaves,Glass Animals
Netherlands,11,2022-02-19,Zoveel Takkies,Josylvio
Netherlands,12,2022-02-19,L'enfer,Stromae
Netherlands,13,2022-02-19,Zij Wil Mij,Flemming
Netherlands,14,2022-02-19,Do It To It,Acraze & Cherish
Netherlands,15,2022-02-19,Peru,Fireboy DML & Ed Sheeran
Netherlands,16,2022-02-19,Fingers Crossed,Lauren Spencer-Smith
Netherlands,17,2022-02-19,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,18,2022-02-19,Honderd Ruggen,Lil Kleine
Netherlands,19,2022-02-19,Easy On Me,Adele
Netherlands,20,2022-02-19,Pepas,Farruko
Netherlands,1,2022-02-12,Amsterdam,"Cristian D, Shirak, Brysa & Ashafar"
Netherlands,2,2022-02-12,Dat Heb Jij Gedaan,Meau
Netherlands,3,2022-02-12,Vluchstrook,"Kriss Kross Amsterdam, Antoon & Sigourney K"
Netherlands,4,2022-02-12,Jongens Van Plein,"Kris Kross Amsterdam, Antoon & Sigourney K"
Netherlands,5,2022-02-12,Amsterdam,Flemming
Netherlands,6,2022-02-12,The Motto,Tiesto & Ava Max
Netherlands,7,2022-02-12,Abcdefu,Gayle
Netherlands,8,2022-02-12,Enemy,"Imagine Dragons, JID & League Of Legends"
Netherlands,9,2022-02-12,Honderd Ruggen,Lil Kleine
Netherlands,10,2022-02-12,L'enfer,Stromae
Netherlands,11,2022-02-12,HeatWaves,Glass Animals
Netherlands,12,2022-02-12,Zij Wil Mij,Flemming
Netherlands,13,2022-02-12,Do It To It,Acraze & Cherish
Netherlands,14,2022-02-12,Fingers Crossed,Lauren Spencer-Smith
Netherlands,15,2022-02-12,Easy On Me,Adele
Netherlands,16,2022-02-12,Peru,Fireboy DML & Ed Sheeran
Netherlands,17,2022-02-12,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,18,2022-02-12,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,19,2022-02-12,Moth To A Flame,Swedish House Mafia & Weeknd
Netherlands,20,2022-02-12,Hard To Say Goodbye,Ronde
Netherlands,1,2022-02-05,Amsterdam,"Cristian D, Shirak, Brysa & Ashafar"
Netherlands,2,2022-02-05,Dat Heb Jij Gedaan,Meau
Netherlands,3,2022-02-05,Vluchstrook,"Kriss Kross Amsterdam, Antoon & Sigourney K"
Netherlands,4,2022-02-05,Jongens Van Plein,"Kris Kross Amsterdam, Antoon & Sigourney K"
Netherlands,5,2022-02-05,Amsterdam,Flemming
Netherlands,6,2022-02-05,The Motto,Tiesto & Ava Max
Netherlands,7,2022-02-05,Abcdefu,Gayle
Netherlands,8,2022-02-05,Enemy,"Imagine Dragons, JID & League Of Legends"
Netherlands,9,2022-02-05,Honderd Ruggen,Lil Kleine
Netherlands,10,2022-02-05,L'enfer,Stromae
Netherlands,11,2022-02-05,HeatWaves,Glass Animals
Netherlands,12,2022-02-05,Zij Wil Mij,Flemming
Netherlands,13,2022-02-05,Do It To It,Acraze & Cherish
Netherlands,14,2022-02-05,Fingers Crossed,Lauren Spencer-Smith
Netherlands,15,2022-02-05,Easy On Me,Adele
Netherlands,16,2022-02-05,Peru,Fireboy DML & Ed Sheeran
Netherlands,17,2022-02-05,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,18,2022-02-05,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,19,2022-02-05,Moth To A Flame,Swedish House Mafia & Weeknd
Netherlands,20,2022-02-05,Hard To Say Goodbye,Ronde
Netherlands,1,2022-01-29,Amsterdam,"Cristian D, Shirak, Brysa & Ashafar"
Netherlands,2,2022-01-29,Dat Heb Jij Gedaan,Meau
Netherlands,3,2022-01-29,Vluchstrook,"Kriss Kross Amsterdam, Antoon & Sigourney K"
Netherlands,4,2022-01-29,Was Er Nooit,Lijpe
Netherlands,5,2022-01-29,Abcdefu,Gayle
Netherlands,6,2022-01-29,Amsterdam,Flemming
Netherlands,7,2022-01-29,Do It To It,Acraze & Cherish
Netherlands,8,2022-01-29,The Motto,Tiesto & Ava Max
Netherlands,9,2022-01-29,HeatWaves,Glass Animals
Netherlands,10,2022-01-29,Enemy,"Imagine Dragons, JID & League Of Legends"
Netherlands,11,2022-01-29,Easy On Me,Adele
Netherlands,12,2022-01-29,Fingers Crossed,Lauren Spencer-Smith
Netherlands,13,2022-01-29,Zij Wil Mij,Flemming
Netherlands,14,2022-01-29,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,15,2022-01-29,L'enfer,Stromae
Netherlands,16,2022-01-29,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,17,2022-01-29,Shivers,Ed Sheeran
Netherlands,18,2022-01-29,Sacrifice,Weeknd
Netherlands,19,2022-01-29,Pepas,Farruko
Netherlands,20,2022-01-29,Peru,Fireboy DML & Ed Sheeran
Netherlands,1,2022-01-22,Amsterdam,"Cristian D, Shirak, Brysa & Ashafar"
Netherlands,2,2022-01-22,Dat Heb Jij Gedaan,Meau
Netherlands,3,2022-01-22,Vluchstrook,"Kriss Kross Amsterdam, Antoon & Sigourney K"
Netherlands,4,2022-01-22,Amsterdam,Flemming
Netherlands,5,2022-01-22,Abcdefu,Gayle
Netherlands,6,2022-01-22,Do It To It,Acraze & Cherish
Netherlands,7,2022-01-22,Easy On Me,Adele
Netherlands,8,2022-01-22,The Motto,Tiesto & Ava Max
Netherlands,9,2022-01-22,HeatWaves,Glass Animals
Netherlands,10,2022-01-22,Enemy,"Imagine Dragons, JID & League Of Legends"
Netherlands,11,2022-01-22,Fingers Crossed,Lauren Spencer-Smith
Netherlands,12,2022-01-22,L'enfer,Stromae
Netherlands,13,2022-01-22,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,14,2022-01-22,Pepas,Farruko
Netherlands,15,2022-01-22,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,16,2022-01-22,Sacrifice,Weeknd
Netherlands,17,2022-01-22,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,18,2022-01-22,Shivers,Ed Sheeran
Netherlands,19,2022-01-22,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,20,2022-01-22,Zij Wil Mij,Flemming
Netherlands,1,2022-01-15,Dat Heb Jij Gedaan,Meau
Netherlands,2,2022-01-15,Vluchstrook,"Kriss Kross Amsterdam, Antoon & Sigourney K"
Netherlands,3,2022-01-15,Amsterdam,Flemming
Netherlands,4,2022-01-15,Abcdefu,Gayle
Netherlands,5,2022-01-15,Do It To It,Acraze & Cherish
Netherlands,6,2022-01-15,Easy On Me,Adele
Netherlands,7,2022-01-15,HeatWaves,Glass Animals
Netherlands,8,2022-01-15,Fingers Crossed,Lauren Spencer-Smith
Netherlands,9,2022-01-15,The Motto,Tiesto & Ava Max
Netherlands,10,2022-01-15,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,11,2022-01-15,Pepas,Farruko
Netherlands,12,2022-01-15,Enemy,"Imagine Dragons, JID & League Of Legends"
Netherlands,13,2022-01-15,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,14,2022-01-15,Shivers,Ed Sheeran
Netherlands,15,2022-01-15,Sacrifice,Weeknd
Netherlands,16,2022-01-15,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,17,2022-01-15,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,18,2022-01-15,Streken Van Een Duivel,Bilal Wahib & Frenna
Netherlands,19,2022-01-15,Moth To A Flame,Swedish House Mafia & Weeknd
Netherlands,20,2022-01-15,Leuk,Big2 & Antoon
Netherlands,1,2022-01-08,Dat Heb Jij Gedaan,Meau
Netherlands,2,2022-01-08,Vluchstrook,"Kriss Kross Amsterdam, Antoon & Sigourney K"
Netherlands,3,2022-01-08,Do It To It,Acraze & Cherish
Netherlands,4,2022-01-08,Amsterdam,Flemming
Netherlands,5,2022-01-08,Abcdefu,Gayle
Netherlands,6,2022-01-08,Easy On Me,Adele
Netherlands,7,2022-01-08,Pepas,Farruko
Netherlands,8,2022-01-08,HeatWaves,Glass Animals
Netherlands,9,2022-01-08,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,10,2022-01-08,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,11,2022-01-08,Streken Van Een Duivel,Bilal Wahib & Frenna
Netherlands,12,2022-01-08,The Motto,Tiesto & Ava Max
Netherlands,13,2022-01-08,Shivers,Ed Sheeran
Netherlands,14,2022-01-08,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,15,2022-01-08,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,16,2022-01-08,Enemy,"Imagine Dragons, JID & League Of Legends"
Netherlands,17,2022-01-08,Bon Gepakt,Donnie & Rene Froger
Netherlands,18,2022-01-08,Leuk,Big2 & Antoon
Netherlands,19,2022-01-08,In De Nacht,Yade Lauren
Netherlands,20,2022-01-08,Stay,Kid Laroi & Justin Bieber
Netherlands,1,2022-01-01,All I Want For Christmas Is You,Mariah Carey
Netherlands,2,2022-01-01,Last Christmas,Wham!
Netherlands,3,2022-01-01,Santa Tell Me,Ariana Grande
Netherlands,4,2022-01-01,Driving Home For Christmas,Chris Rea
Netherlands,5,2022-01-01,It's Beginning To Look A Lot Like Christmas,Michael Buble
Netherlands,6,2022-01-01,It's The Most Wonderful Time Of The Year,Andy Williams
Netherlands,7,2022-01-01,Vluchstrook,"Kriss Kross Amsterdam, Antoon & Sigourney K"
Netherlands,8,2022-01-01,Dat Heb Jij Gedaan,Meau
Netherlands,9,2022-01-01,Underneath The Tree,Kelly Clarkson
Netherlands,10,2022-01-01,Feliz Navidad,Jose Feliciano
Netherlands,11,2022-01-01,Merry Christmas,Ed Sheeran & Elton John
Netherlands,12,2022-01-01,Do They Know It's Christmas,Band Aid
Netherlands,13,2022-01-01,Sleigh Ride,Ronettes
Netherlands,14,2022-01-01,Wonderful Christmastime,Paul McCartney
Netherlands,15,2022-01-01,Rockin' Around The Christmas Tree,Brenda Lee
Netherlands,16,2022-01-01,Let It Snow! Let It Snow! Let It Snow!,Frank Sinatra
Netherlands,17,2022-01-01,Abcdefu,Gayle
Netherlands,18,2022-01-01,Do It To It,Acraze & Cherish
Netherlands,19,2022-01-01,Happy Xmas (War Is Over),John Lennon & Yoko Ono With The Harlem Community Choir
Netherlands,20,2022-01-01,Holly Jolly Christmas,Michael Buble
Netherlands,1,2021-12-25,Vluchstrook,"Kriss Kross Amsterdam, Antoon & Sigourney K"
Netherlands,2,2021-12-25,All I Want For Christmas Is You,Mariah Carey
Netherlands,3,2021-12-25,Dat Heb Jij Gedaan,Meau
Netherlands,4,2021-12-25,Last Christmas,Wham!
Netherlands,5,2021-12-25,Abcdefu,Gayle
Netherlands,6,2021-12-25,Do It To It,Acraze & Cherish
Netherlands,7,2021-12-25,Easy On Me,Adele
Netherlands,8,2021-12-25,Santa Tell Me,Ariana Grande
Netherlands,9,2021-12-25,Streken Van Een Duivel,Bilal Wahib & Frenna
Netherlands,10,2021-12-25,It's Beginning To Look A Lot Like Christmas,Michael Buble
Netherlands,11,2021-12-25,Merry Christmas,Ed Sheeran & Elton John
Netherlands,12,2021-12-25,Driving Home For Christmas,Chris Rea
Netherlands,13,2021-12-25,Amsterdam,Flemming
Netherlands,14,2021-12-25,Pepas,Farruko
Netherlands,15,2021-12-25,HeatWaves,Glass Animals
Netherlands,16,2021-12-25,It's The Most Wonderful Time Of The Year,Andy Williams
Netherlands,17,2021-12-25,Underneath The Tree,Kelly Clarkson
Netherlands,18,2021-12-25,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,19,2021-12-25,Buren,Turfy Gang
Netherlands,20,2021-12-25,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,1,2021-12-18,Vluchstrook,"Kriss Kross Amsterdam, Antoon & Sigourney K"
Netherlands,2,2021-12-18,Dat Heb Jij Gedaan,Meau
Netherlands,3,2021-12-18,All I Want For Christmas Is You,Mariah Carey
Netherlands,4,2021-12-18,Abcdefu,Gayle
Netherlands,5,2021-12-18,Do It To It,Acraze & Cherish
Netherlands,6,2021-12-18,Easy On Me,Adele
Netherlands,7,2021-12-18,Last Christmas,Wham!
Netherlands,8,2021-12-18,Streken Van Een Duivel,Bilal Wahib & Frenna
Netherlands,9,2021-12-18,Pepas,Farruko
Netherlands,10,2021-12-18,Amsterdam,Flemming
Netherlands,11,2021-12-18,HeatWaves,Glass Animals
Netherlands,12,2021-12-18,In De Nacht,Yade Lauren
Netherlands,13,2021-12-18,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,14,2021-12-18,Santa Tell Me,Ariana Grande
Netherlands,15,2021-12-18,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,16,2021-12-18,It's Beginning To Look A Lot Like Christmas,Michael Buble
Netherlands,17,2021-12-18,Shivers,Ed Sheeran
Netherlands,18,2021-12-18,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,19,2021-12-18,Driving Home For Christmas,Chris Rea
Netherlands,20,2021-12-18,It's The Most Wonderful Time Of The Year,Andy Williams
Netherlands,1,2021-12-11,Dat Heb Jij Gedaan,Meau
Netherlands,2,2021-12-11,Easy On Me,Adele
Netherlands,3,2021-12-11,Vluchstrook,"Kriss Kross Amsterdam, Antoon & Sigourney K"
Netherlands,4,2021-12-11,Streken Van Een Duivel,Bilal Wahib & Frenna
Netherlands,5,2021-12-11,Do It To It,Acraze & Cherish
Netherlands,6,2021-12-11,Abcdefu,Gayle
Netherlands,7,2021-12-11,All I Want For Christmas Is You,Mariah Carey
Netherlands,8,2021-12-11,Pepas,Farruko
Netherlands,9,2021-12-11,Amsterdam,Flemming
Netherlands,10,2021-12-11,In De Nacht,Yade Lauren
Netherlands,11,2021-12-11,HeatWaves,Glass Animals
Netherlands,12,2021-12-11,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,13,2021-12-11,Last Christmas,Wham!
Netherlands,14,2021-12-11,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,15,2021-12-11,Shivers,Ed Sheeran
Netherlands,16,2021-12-11,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,17,2021-12-11,Bon Gepakt,Donnie & Rene Froger
Netherlands,18,2021-12-11,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,19,2021-12-11,Stay,Kid Laroi & Justin Bieber
Netherlands,20,2021-12-11,Bad Habits,Ed Sheeran
Netherlands,1,2021-12-04,Easy On Me,Adele
Netherlands,2,2021-12-04,Streken Van Een Duivel,Bilal Wahib & Frenna
Netherlands,3,2021-12-04,Dat Heb Jij Gedaan,Meau
Netherlands,4,2021-12-04,Do It To It,Acraze & Cherish
Netherlands,5,2021-12-04,Pepas,Farruko
Netherlands,6,2021-12-04,In De Nacht,Yade Lauren
Netherlands,7,2021-12-04,Amsterdam,Flemming
Netherlands,8,2021-12-04,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,9,2021-12-04,HeatWaves,Glass Animals
Netherlands,10,2021-12-04,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,11,2021-12-04,Vluchstrook,"Kriss Kross Amsterdam, Antoon & Sigourney K"
Netherlands,12,2021-12-04,Shivers,Ed Sheeran
Netherlands,13,2021-12-04,Abcdefu,Gayle
Netherlands,14,2021-12-04,Bon Gepakt,Donnie & Rene Froger
Netherlands,15,2021-12-04,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,16,2021-12-04,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,17,2021-12-04,Oh My God,Adele
Netherlands,18,2021-12-04,Bad Habits,Ed Sheeran
Netherlands,19,2021-12-04,Schaduw,"Ka, Schaduw & S10"
Netherlands,20,2021-12-04,Stay,Kid Laroi & Justin Bieber
Netherlands,1,2021-11-27,Easy On Me,Adele
Netherlands,2,2021-11-27,Streken Van Een Duivel,Bilal Wahib & Frenna
Netherlands,3,2021-11-27,Do It To It,Acraze & Cherish
Netherlands,4,2021-11-27,Pepas,Farruko
Netherlands,5,2021-11-27,In De Nacht,Yade Lauren
Netherlands,6,2021-11-27,Oh My God,Adele
Netherlands,7,2021-11-27,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,8,2021-11-27,HeatWaves,Glass Animals
Netherlands,9,2021-11-27,Amsterdam,Flemming
Netherlands,10,2021-11-27,Dat Heb Jij Gedaan,Meau
Netherlands,11,2021-11-27,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,12,2021-11-27,Shivers,Ed Sheeran
Netherlands,13,2021-11-27,Bon Gepakt,Donnie & Rene Froger
Netherlands,14,2021-11-27,My Little Love,Adele
Netherlands,15,2021-11-27,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,16,2021-11-27,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,17,2021-11-27,Bad Habits,Ed Sheeran
Netherlands,18,2021-11-27,Stay,Kid Laroi & Justin Bieber
Netherlands,19,2021-11-27,Leuk,Big2 & Antoon
Netherlands,20,2021-11-27,Love Tonight,Shouse
Netherlands,1,2021-11-20,Do It To It,Acraze & Cherish
Netherlands,2,2021-11-20,In De Nacht,Yade Lauren
Netherlands,3,2021-11-20,Easy On Me,Adele
Netherlands,4,2021-11-20,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,5,2021-11-20,Pepas,Farruko
Netherlands,6,2021-11-20,HeatWaves,Glass Animals
Netherlands,7,2021-11-20,Amsterdam,Flemming
Netherlands,8,2021-11-20,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,9,2021-11-20,Shivers,Ed Sheeran
Netherlands,10,2021-11-20,Bon Gepakt,Donnie & Rene Froger
Netherlands,11,2021-11-20,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,12,2021-11-20,Bad Habits,Ed Sheeran
Netherlands,13,2021-11-20,Stay,Kid Laroi & Justin Bieber
Netherlands,14,2021-11-20,Le Bled,Cristian D & Brysa
Netherlands,15,2021-11-20,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,16,2021-11-20,Einstein,"Trobi, Louivos & Mula B"
Netherlands,17,2021-11-20,Vreemde Voor Mij,Sigourney K & Sevn Alias
Netherlands,18,2021-11-20,Love Tonight,Shouse
Netherlands,19,2021-11-20,Ibiza,Bilal Wahib
Netherlands,20,2021-11-20,Leuk,Big2 & Antoon
Netherlands,1,2021-11-13,In De Nacht,Yade Lauren
Netherlands,2,2021-11-13,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,3,2021-11-13,Easy On Me,Adele
Netherlands,4,2021-11-13,Pepas,Farruko
Netherlands,5,2021-11-13,Do It To It,Acraze & Cherish
Netherlands,6,2021-11-13,Bon Gepakt,Donnie & Rene Froger
Netherlands,7,2021-11-13,HeatWaves,Glass Animals
Netherlands,8,2021-11-13,Shivers,Ed Sheeran
Netherlands,9,2021-11-13,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,10,2021-11-13,Amsterdam,Flemming
Netherlands,11,2021-11-13,Einstein,"Trobi, Louivos & Mula B"
Netherlands,12,2021-11-13,Bad Habits,Ed Sheeran
Netherlands,13,2021-11-13,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,14,2021-11-13,Ibiza,Bilal Wahib
Netherlands,15,2021-11-13,Vreemde Voor Mij,Sigourney K & Sevn Alias
Netherlands,16,2021-11-13,Stay,Kid Laroi & Justin Bieber
Netherlands,17,2021-11-13,Love Tonight,Shouse
Netherlands,18,2021-11-13,Le Bled,Cristian D & Brysa
Netherlands,19,2021-11-13,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,20,2021-11-13,Moth To A Flame,Swedish House Mafia & Weeknd
Netherlands,1,2021-11-06,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,2,2021-11-06,Easy On Me,Adele
Netherlands,3,2021-11-06,Pepas,Farruko
Netherlands,4,2021-11-06,In De Nacht,Yade Lauren
Netherlands,5,2021-11-06,Bon Gepakt,Donnie & Rene Froger
Netherlands,6,2021-11-06,Shivers,Ed Sheeran
Netherlands,7,2021-11-06,Einstein,"Trobi, Louivos & Mula B"
Netherlands,8,2021-11-06,HeatWaves,Glass Animals
Netherlands,9,2021-11-06,Bad Habits,Ed Sheeran
Netherlands,10,2021-11-06,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,11,2021-11-06,Ibiza,Bilal Wahib
Netherlands,12,2021-11-06,Amsterdam,Flemming
Netherlands,13,2021-11-06,Do It To It,Acraze & Cherish
Netherlands,14,2021-11-06,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,15,2021-11-06,Vreemde Voor Mij,Sigourney K & Sevn Alias
Netherlands,16,2021-11-06,Stay,Kid Laroi & Justin Bieber
Netherlands,17,2021-11-06,Love Tonight,Shouse
Netherlands,18,2021-11-06,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,19,2021-11-06,Samen,Kevin & Yade Lauren
Netherlands,20,2021-11-06,Moth To A Flame,Swedish House Mafia & Weeknd
Netherlands,1,2021-10-30,Easy On Me,Adele
Netherlands,2,2021-10-30,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,3,2021-10-30,Pepas,Farruko
Netherlands,4,2021-10-30,Einstein,"Trobi, Louivos & Mula B"
Netherlands,5,2021-10-30,Bon Gepakt,Donnie & Rene Froger
Netherlands,6,2021-10-30,HeatWaves,Glass Animals
Netherlands,7,2021-10-30,Ibiza,Bilal Wahib
Netherlands,8,2021-10-30,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,9,2021-10-30,Vreemde Voor Mij,Sigourney K & Sevn Alias
Netherlands,10,2021-10-30,Shivers,Ed Sheeran
Netherlands,11,2021-10-30,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,12,2021-10-30,Stay,Kid Laroi & Justin Bieber
Netherlands,13,2021-10-30,In De Nacht,Yade Lauren
Netherlands,14,2021-10-30,Bad Habits,Ed Sheeran
Netherlands,15,2021-10-30,Samen,Kevin & Yade Lauren
Netherlands,16,2021-10-30,Amsterdam,Flemming
Netherlands,17,2021-10-30,Love Tonight,Shouse
Netherlands,18,2021-10-30,Uhuh,"Shirak, Ronnie Flex, Yssi Sb & Lil Kleine"
Netherlands,19,2021-10-30,Remember,Becky Hill & David Guetta
Netherlands,20,2021-10-30,Thunder,"Gabry Ponte, Lum!x & Prezioso"
Netherlands,1,2021-10-23,Easy On Me,Adele
Netherlands,2,2021-10-23,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,3,2021-10-23,Pepas,Farruko
Netherlands,4,2021-10-23,Bon Gepakt,Donnie & Rene Froger
Netherlands,5,2021-10-23,Ibiza,Bilal Wahib
Netherlands,6,2021-10-23,HeatWaves,Glass Animals
Netherlands,7,2021-10-23,Samen,Kevin & Yade Lauren
Netherlands,8,2021-10-23,Vreemde Voor Mij,Sigourney K & Sevn Alias
Netherlands,9,2021-10-23,Cold Heart (Pnau Remix),Elton John & Dua Lipa
Netherlands,10,2021-10-23,Stay,Kid Laroi & Justin Bieber
Netherlands,11,2021-10-23,Shivers,Ed Sheeran
Netherlands,12,2021-10-23,Bad Habits,Ed Sheeran
Netherlands,13,2021-10-23,Where Are You Now,Lost Frequencies & Calum Scott
Netherlands,14,2021-10-23,Love Tonight,Shouse
Netherlands,15,2021-10-23,Uhuh,"Shirak, Ronnie Flex, Yssi Sb & Lil Kleine"
Netherlands,16,2021-10-23,Alsjeblieft,"Josylvio, Cho & Henkie T"
Netherlands,17,2021-10-23,Remember,Becky Hill & David Guetta
Netherlands,18,2021-10-23,Amsterdam,Flemming
Netherlands,19,2021-10-23,Trompetisto,Sjaak
Netherlands,20,2021-10-23,My Universe,Coldplay & BTS
Netherlands,1,2021-10-16,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy & Kuami Eugene"
Netherlands,2,2021-10-16,Pepas,Farruko
Netherlands,3,2021-10-16,Ibiza,Bilal Wahib
Netherlands,4,2021-10-16,Samen,Kevin & Yade Lauren
Netherlands,5,2021-10-16,Bon Gepakt,Donnie & Rene Froger
Netherlands,6,2021-10-16,Vreemde Voor Mij,Sigourney K & Sevn Alias
Netherlands,7,2021-10-16,HeatWaves,Glass Animals
Netherlands,8,2021-10-16,Stay,Kid Laroi & Justin Bieber
Netherlands,9,2021-10-16,Cold Heart (Pnau Remix),Elton John & Dua Lipa
