Country,Position,Date,Song title,Song author,Country artist,Genre
New,19,2023-07-03,As It Was,Harry Styles,England,Pop

New,20,2023-07-03,Popular,"Weeknd, Playboi Carti & Madonna",US,

New,1,2023-06-05,Cupid,Fifty Fifty,GB,

New,2,2023-06-05,People,Libianca,US,Afro-Beat

New,3,2023-06-05,Last Night,Morgan Wallen,US,Country

New,4,2023-06-05,Daylight,David Kushner,US,Pop

New,5,2023-06-05,Flowers,Miley Cyrus,US,Pop

New,6,2023-06-05,Kill Bill,SZA,US,R&B/Soul

New,7,2023-06-05,Calm Down,Rema,GB,

New,8,2023-06-05,Die For You,Weeknd & Ariana Grande,US,

New,9,2023-06-05,Karma,Taylor Swift & Ice Spice,US,

New,10,2023-06-05,Boy's A Liar,PinkPantheress,England,Pop

New,11,2023-06-05,All My Life,Lil Durk & J. Cole,US,

New,12,2023-06-05,Snow On The Beach,Taylor Swift & Lana Del Rey,US,

New,13,2023-06-05,Something In The Orange,Zach Bryan,Seattle,Country

New,14,2023-06-05,Hits Different,Taylor Swift,US,Pop

New,15,2023-06-05,Until I Found You,Stephen Sanchez & Em Beihold,US,Singer/Songwriter

New,16,2023-06-05,Anti-Hero,Taylor Swift,US,Pop

New,17,2023-06-05,What It Is (Block Boy),Doechii & Kodak Black,US,

New,18,2023-06-05,Escapism,Raye & 070 Shake,US,

New,19,2023-06-05,See You Again,Tyler The Creator & Kali Uchis,US,

New,20,2023-06-05,As It Was,Harry Styles,England,Pop

New,1,2023-05-08,Cupid,Fifty Fifty,GB,

New,2,2023-05-08,Daylight,David Kushner,US,Pop

New,3,2023-05-08,Kill Bill,SZA,US,R&B/Soul

New,4,2023-05-08,People,Libianca,US,Afro-Beat

New,5,2023-05-08,Last Night,Morgan Wallen,US,Country

New,6,2023-05-08,Flowers,Miley Cyrus,US,Pop

New,7,2023-05-08,Boy's A Liar,PinkPantheress,England,Pop

New,8,2023-05-08,Calm Down,Rema,GB,

New,9,2023-05-08,Die For You,Weeknd & Ariana Grande,US,

New,10,2023-05-08,Escapism,Raye & 070 Shake,US,

New,11,2023-05-08,Something In The Orange,Zach Bryan,Seattle,Country

New,12,2023-05-08,Players,Coi Leray,US,Hip-Hop/Rap

New,13,2023-05-08,See You Again,Tyler The Creator & Kali Uchis,US,

New,14,2023-05-08,Snooze,SZA,US,R&B/Soul

New,15,2023-05-08,Never Felt So Alone,Labrinth,GB,Pop

New,16,2023-05-08,As It Was,Harry Styles,England,Pop

New,17,2023-05-08,Until I Found You,Stephen Sanchez & Em Beihold,US,Singer/Songwriter

New,18,2023-05-08,Anti-Hero,Taylor Swift,US,Pop

New,19,2023-05-08,I Ain't Worried,OneRepublic,US,Pop

New,20,2023-05-08,Take It Away,L. A. B.,SE,

New,1,2023-04-10,Flowers,Miley Cyrus,US,Pop

New,2,2023-04-10,Boy's A Liar,PinkPantheress,England,Pop

New,3,2023-04-10,Last Night,Morgan Wallen,US,Country

New,4,2023-04-10,Kill Bill,SZA,US,R&B/Soul

New,5,2023-04-10,People,Libianca,US,Afro-Beat

New,6,2023-04-10,Die For You,Weeknd & Ariana Grande,US,

New,7,2023-04-10,Sure Thing,Miguel,US,R&B/Soul

New,8,2023-04-10,Calm Down,Rema,GB,

New,9,2023-04-10,Escapism,Raye & 070 Shake,US,

New,10,2023-04-10,Players,Coi Leray,US,Hip-Hop/Rap

New,11,2023-04-10,Something In The Orange,Zach Bryan,Seattle,Country

New,12,2023-04-10,Cupid,Fifty Fifty,GB,

New,13,2023-04-10,As It Was,Harry Styles,England,Pop

New,14,2023-04-10,Snooze,SZA,US,R&B/Soul

New,15,2023-04-10,Anti-Hero,Taylor Swift,US,Pop

New,16,2023-04-10,Eyes Closed,Ed Sheeran,GB,Pop

New,17,2023-04-10,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

New,18,2023-04-10,Take It Away,L. A. B.,SE,

New,19,2023-04-10,I Ain't Worried,OneRepublic,US,Pop

New,20,2023-04-10,Unholy,Sam Smith & Kim Petras,US,Dance

New,1,2023-03-13,Boy's A Liar,PinkPantheress,England,Pop

New,2,2023-03-13,Flowers,Miley Cyrus,US,Pop

New,3,2023-03-13,Die For You,Weeknd & Ariana Grande,US,

New,4,2023-03-13,Kill Bill,SZA,US,R&B/Soul

New,5,2023-03-13,Last Night,Morgan Wallen,US,Country

New,6,2023-03-13,Sure Thing,Miguel,US,R&B/Soul

New,7,2023-03-13,People,Libianca,US,Afro-Beat

New,8,2023-03-13,Escapism,Raye & 070 Shake,US,

New,9,2023-03-13,Players,Coi Leray,US,Hip-Hop/Rap

New,10,2023-03-13,As It Was,Harry Styles,England,Pop

New,11,2023-03-13,Calm Down,Rema,GB,

New,12,2023-03-13,Something In The Orange,Zach Bryan,Seattle,Country

New,13,2023-03-13,Unholy,Sam Smith & Kim Petras,US,Dance

New,14,2023-03-13,Take It Away,L. A. B.,SE,

New,15,2023-03-13,I Ain't Worried,OneRepublic,US,Pop

New,16,2023-03-13,Painting Pictures,Superstar Pride,,Hip-Hop/Rap

New,17,2023-03-13,Ceilings,Lizzy McAlpine,Philadelphia,Alternative

New,18,2023-03-13,Snooze,SZA,US,R&B/Soul

New,19,2023-03-13,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

New,20,2023-03-13,Until I Found You,Stephen Sanchez,,Singer/Songwriter

New,1,2023-02-13,Flowers,Miley Cyrus,US,Pop

New,2,2023-02-13,Kill Bill,SZA,US,R&B/Soul

New,3,2023-02-13,Escapism,Raye & 070 Shake,US,

New,4,2023-02-13,Unholy,Sam Smith & Kim Petras,US,Dance

New,5,2023-02-13,Sure Thing,Miguel,US,R&B/Soul

New,6,2023-02-13,Players,Coi Leray,US,Hip-Hop/Rap

New,7,2023-02-13,People,Libianca,US,Afro-Beat

New,8,2023-02-13,Made You Look,Meghan Trainor,US,Pop

New,9,2023-02-13,Something In The Orange,Zach Bryan,Seattle,Country

New,10,2023-02-13,Boy's A Liar,PinkPantheress,England,Pop

New,11,2023-02-13,Messy In Heaven,Venbee & Goddard,England,

New,12,2023-02-13,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

New,13,2023-02-13,Shivers,Ed Sheeran,GB,Pop

New,14,2023-02-13,I Ain't Worried,OneRepublic,US,Pop

New,15,2023-02-13,Anti-Hero,Taylor Swift,US,Pop

New,16,2023-02-13,As It Was,Harry Styles,England,Pop

New,17,2023-02-13,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

New,18,2023-02-13,Take It Away,L. A. B.,SE,

New,19,2023-02-13,Cold Heart (Pnau Remix),Elton John & Dua Lipa,England,Pop

New,20,2023-02-13,Love Again,Kid LAROI,AU,

New,1,2023-01-16,Kill Bill,SZA,US,R&B/Soul

New,2,2023-01-16,Escapism,Raye & 070 Shake,US,

New,3,2023-01-16,Unholy,Sam Smith & Kim Petras,US,Dance

New,4,2023-01-16,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

New,5,2023-01-16,Made You Look,Meghan Trainor,US,Pop

New,6,2023-01-16,Anti-Hero,Taylor Swift,US,Pop

New,7,2023-01-16,Messy In Heaven,Venbee & Goddard,England,

New,8,2023-01-16,Sure Thing,Miguel,US,R&B/Soul

New,9,2023-01-16,I Ain't Worried,OneRepublic,US,Pop

New,10,2023-01-16,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

New,11,2023-01-16,Miss You,Oliver Tree & Robin Schulz,DE,Pop

New,12,2023-01-16,Something In The Orange,Zach Bryan,Seattle,Country

New,13,2023-01-16,As It Was,Harry Styles,England,Pop

New,14,2023-01-16,In The Air,L. A. B.,SE,

New,15,2023-01-16,Under The Influence,Chris Brown,US,R&B/Soul

New,16,2023-01-16,Cold Heart (Pnau Remix),Elton John & Dua Lipa,England,Pop

New,17,2023-01-16,Until I Found You,Stephen Sanchez & Em Beihold,US,Singer/Songwriter

New,18,2023-01-16,Let Go,Central Cee,England,Hip-Hop/Rap

New,19,2023-01-16,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap

New,20,2023-01-16,Dreams,Fleetwood Mac,GB,Rock

New,1,2022-12-19,Kill Bill,SZA,US,R&B/Soul

New,2,2022-12-19,All I Want For Christmas Is You,Mariah Carey,US,Christmas: Pop

New,3,2022-12-19,Rockin' Around The Christmas Tree,Brenda Lee,Nashville,Christmas

New,4,2022-12-19,Unholy,Sam Smith & Kim Petras,US,Dance

New,5,2022-12-19,Last Christmas,Wham!,GB,Pop

New,6,2022-12-19,Made You Look,Meghan Trainor,US,Pop

New,7,2022-12-19,Escapism,Raye & 070 Shake,US,

New,8,2022-12-19,It's Beginning To Look A Lot Like Christmas,Michael Buble,CA,

New,9,2022-12-19,Anti-Hero,Taylor Swift,US,Pop

New,10,2022-12-19,Nobody Gets Me,SZA,US,R&B/Soul

New,11,2022-12-19,Santa Tell Me,Ariana Grande,US,Holiday

New,12,2022-12-19,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

New,13,2022-12-19,Jingle Bell Rock,Bobby Helms,US,Holiday

New,14,2022-12-19,Miss You,Oliver Tree & Robin Schulz,DE,Pop

New,15,2022-12-19,Blind,SZA,US,R&B/Soul

New,16,2022-12-19,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

New,17,2022-12-19,Under The Influence,Chris Brown,US,R&B/Soul

New,18,2022-12-19,Messy In Heaven,Venbee & Goddard,England,

New,19,2022-12-19,I Ain't Worried,OneRepublic,US,Pop

New,20,2022-12-19,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap

New,1,2022-11-21,Unholy,Sam Smith & Kim Petras,US,Dance

New,2,2022-11-21,Anti-Hero,Taylor Swift,US,Pop

New,3,2022-11-21,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap

New,4,2022-11-21,Made You Look,Meghan Trainor,US,Pop

New,5,2022-11-21,Under The Influence,Chris Brown,US,R&B/Soul

New,6,2022-11-21,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

New,7,2022-11-21,Miss You,Oliver Tree & Robin Schulz,DE,Pop

New,8,2022-11-21,I Ain't Worried,OneRepublic,US,Pop

New,9,2022-11-21,Cuff It,Beyonce Knowles,US,

New,10,2022-11-21,Messy In Heaven,Venbee & Goddard,England,

New,11,2022-11-21,Lift Me Up,Rihanna,US,Pop

New,12,2022-11-21,Bad Habit,Steve Lacy,US,R&B/Soul

New,13,2022-11-21,Before You Leave,SIX60,NZ,Pop

New,14,2022-11-21,As It Was,Harry Styles,England,Pop

New,15,2022-11-21,Lavender Haze,Taylor Swift,US,Pop

New,16,2022-11-21,Cold Heart (Pnau Remix),Elton John & Dua Lipa,England,Pop

New,17,2022-11-21,In The Air,L. A. B.,SE,

New,18,2022-11-21,Big City Life,Luude & Mattafix,GB,Dance

New,19,2022-11-21,Midnight Rain,Taylor Swift,US,Pop

New,20,2022-11-21,Super Freaky Girl,Nicki Minaj,US,Hip-Hop/Rap

New,1,2022-10-24,Unholy,Sam Smith & Kim Petras,US,Dance

New,2,2022-10-24,Under The Influence,Chris Brown,US,R&B/Soul

New,3,2022-10-24,Cuff It,Beyonce Knowles,US,

New,4,2022-10-24,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

New,5,2022-10-24,I Ain't Worried,OneRepublic,US,Pop

New,6,2022-10-24,Super Freaky Girl,Nicki Minaj,US,Hip-Hop/Rap

New,7,2022-10-24,Miss You,Oliver Tree & Robin Schulz,DE,Pop

New,8,2022-10-24,Bad Habit,Steve Lacy,US,R&B/Soul

New,9,2022-10-24,B.O.T.A. (Baddest Of Them All),Eliza Rose & Interplanetary Criminal,Leeds,Dance

New,10,2022-10-24,As It Was,Harry Styles,England,Pop

New,11,2022-10-24,Big City Life,Luude & Mattafix,GB,Dance

New,12,2022-10-24,Before You Leave,SIX60,NZ,Pop

New,13,2022-10-24,Cold Heart (Pnau Remix),Elton John & Dua Lipa,England,Pop

New,14,2022-10-24,Doja,Central Cee,England,Hip-Hop/Rap

New,15,2022-10-24,Evergreen (You Didn't Deserve Me At All),Omar Apollo,US,Pop

New,16,2022-10-24,HeatWaves,Glass Animals,GB,Alternative

New,17,2022-10-24,Go,Cat Burns,GB,Singer/Songwriter

New,18,2022-10-24,Last Last,Burna Boy,NG,

New,19,2022-10-24,Vegas,Doja Cat,US,Pop

New,20,2022-10-24,Sunroof,Nicky Youre & Dazy,US,Pop

Portugal,1,2023-08-27,Preco Certo,Pedro Mafama,PT,Alternative

Portugal,2,2023-08-27,El Merengue,Marshmello & Manuel Turizo,CO,Pop in Spanish

Portugal,3,2023-08-27,Nosso Quadro,Agroplay & Ana Castela,Mato Grosso do Sul,

Portugal,4,2023-08-27,Maria Joana,"Nuno Ribeiro, Calema & Mariza",PT,Pop

Portugal,5,2023-08-27,Chakras,Ivandro & Julinho KSD,PT,

Portugal,6,2023-08-27,Ta OK,"Dennis, MC Kevin & Chris",US,

Australia,1,2023-08-21,What Was I Made For?,Billie Eilish,US,Alternative

Australia,2,2023-08-21,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Australia,3,2023-08-21,Dance The Night,Dua Lipa,England,Pop

Australia,4,2023-08-21,Cruel Summer,Taylor Swift,US,Pop

Australia,5,2023-08-21,Vampire,Olivia Rodrigo,US,Pop

Australia,6,2023-08-21,Paint The Town Red,Doja Cat,US,Rap

Australia,7,2023-08-21,Last Night,Morgan Wallen,US,Country

Australia,8,2023-08-21,Fast Car,Luke Combs,US,Country

Australia,9,2023-08-21,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,

Australia,10,2023-08-21,Bad Idea Right?,Olivia Rodrigo,US,Pop

Australia,11,2023-08-21,Fukumean,Gunna,US,Hip-Hop/Rap

Australia,12,2023-08-21,Daylight,David Kushner,US,Pop

Australia,13,2023-08-21,Popular,"Weeknd, Playboi Carti & Madonna",US,

Australia,14,2023-08-21,Something In The Orange,Zach Bryan,Seattle,Country

Australia,15,2023-08-21,Flowers,Miley Cyrus,US,Pop

Australia,16,2023-08-21,Anti-Hero,Taylor Swift,US,Pop

Australia,17,2023-08-21,Seven,Jung Kook & Latto,KR,K-Pop

Australia,18,2023-08-21,Calm Down,Rema,GB,

Australia,19,2023-08-21,Chemical,Post Malone,US,Pop

Australia,20,2023-08-21,Kill Bill,SZA,US,R&B/Soul

Australia,1,2023-07-24,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Australia,2,2023-07-24,Vampire,Olivia Rodrigo,US,Pop

Australia,3,2023-07-24,Last Night,Morgan Wallen,US,Country

Australia,4,2023-07-24,Cruel Summer,Taylor Swift,US,Pop

Australia,5,2023-07-24,I Can See You (Taylor's Version),Taylor Swift,US,Pop

Australia,6,2023-07-24,Fast Car,Luke Combs,US,Country

Australia,7,2023-07-24,Enchanted (Taylor's Version),Taylor Swift,US,Country

Australia,8,2023-07-24,Flowers,Miley Cyrus,US,Pop

Australia,9,2023-07-24,Daylight,David Kushner,US,Pop

Australia,10,2023-07-24,Mine,Taylor Swift,US,Pop

Australia,11,2023-07-24,Back To December,Taylor Swift,US,Pop

Australia,12,2023-07-24,Anti-Hero,Taylor Swift,US,Pop

Australia,13,2023-07-24,Popular,"Weeknd, Playboi Carti & Madonna",US,

Australia,14,2023-07-24,Better Than Revenge,Taylor Swift,US,Pop

Australia,15,2023-07-24,Fukumean,Gunna,US,Hip-Hop/Rap

Australia,16,2023-07-24,Karma,Taylor Swift,US,Pop

Australia,17,2023-07-24,Sparks Fly,Taylor Swift,US,Country

Australia,18,2023-07-24,Cupid,Fifty Fifty,GB,

Australia,19,2023-07-24,Calm Down,Rema,GB,

Australia,20,2023-07-24,Kill Bill,SZA,US,R&B/Soul

Australia,1,2023-06-26,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Australia,2,2023-06-26,Last Night,Morgan Wallen,US,Country

Australia,3,2023-06-26,Fast Car,Luke Combs,US,Country

Australia,4,2023-06-26,Flowers,Miley Cyrus,US,Pop

Australia,5,2023-06-26,Daylight,David Kushner,US,Pop

Australia,6,2023-06-26,Cupid,Fifty Fifty,GB,

Australia,7,2023-06-26,Kill Bill,SZA,US,R&B/Soul

Australia,8,2023-06-26,Die For You,Weeknd,CA,

Australia,9,2023-06-26,Anti-Hero,Taylor Swift,US,Pop

Australia,10,2023-06-26,Boy's A Liar,PinkPantheress,England,Pop

Australia,11,2023-06-26,Calm Down,Rema,GB,

Australia,12,2023-06-26,As It Was,Harry Styles,England,Pop

Australia,13,2023-06-26,All My Life,Lil Durk & J. Cole,US,

Australia,14,2023-06-26,Something In The Orange,Zach Bryan,Seattle,Country

Australia,15,2023-06-26,Karma,Taylor Swift,US,Pop

Australia,16,2023-06-26,I Ain't Worried,OneRepublic,US,Pop

Australia,17,2023-06-26,Until I Found You,Stephen Sanchez & Em Beihold,US,Singer/Songwriter

Australia,18,2023-06-26,Miracle,Calvin Harris & Ellie Goulding,GB,Dance

Australia,19,2023-06-26,Padam Padam,Kylie Minogue,AU,Dance

Australia,20,2023-06-26,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Australia,1,2023-05-29,Last Night,Morgan Wallen,US,Country

Australia,2,2023-05-29,The Beginning: Cupid,Fifty Fifty,GB,

Australia,3,2023-05-29,Flowers,Miley Cyrus,US,Pop

Australia,4,2023-05-29,Daylight,David Kushner,US,Pop

Australia,5,2023-05-29,Fast Car,Luke Combs,US,Country

Australia,6,2023-05-29,Boy's A Liar,PinkPantheress,England,Pop

Australia,7,2023-05-29,Kill Bill,SZA,US,R&B/Soul

Australia,8,2023-05-29,Die For You,Weeknd,CA,

Australia,9,2023-05-29,All My Life,Lil Durk & J. Cole,US,

Australia,10,2023-05-29,Until I Found You,Stephen Sanchez,,Singer/Songwriter

Australia,11,2023-05-29,Anti-Hero,Taylor Swift,US,Pop

Australia,12,2023-05-29,As It Was,Harry Styles,England,Pop

Australia,13,2023-05-29,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Australia,14,2023-05-29,I Ain't Worried,OneRepublic,US,Pop

Australia,15,2023-05-29,Miracle,Calvin Harris & Ellie Goulding,GB,Dance

Australia,16,2023-05-29,Escapism,Raye & 070 Shake,US,

Australia,17,2023-05-29,Calm Down,Rema,GB,

Australia,18,2023-05-29,Players,Coi Leray,US,Hip-Hop/Rap

Australia,19,2023-05-29,Something In The Orange,Zach Bryan,Seattle,Country

Australia,20,2023-05-29,Say Yes To Heaven,Lana Del Rey,US,Alternative

Australia,1,2023-05-01,Last Night,Morgan Wallen,US,Country

Australia,2,2023-05-01,Flowers,Miley Cyrus,US,Pop

Australia,3,2023-05-01,Kill Bill,SZA,US,R&B/Soul

Australia,4,2023-05-01,Boy's A Liar,PinkPantheress,England,Pop

Australia,5,2023-05-01,Daylight,David Kushner,US,Pop

Australia,6,2023-05-01,The Beginning: Cupid,Fifty Fifty,GB,

Australia,7,2023-05-01,Die For You,Weeknd,CA,

Australia,8,2023-05-01,Fast Car,Luke Combs,US,Country

Australia,9,2023-05-01,Double Fantasy,Weeknd & Future,CA,

Australia,10,2023-05-01,Escapism,Raye & 070 Shake,US,

Australia,11,2023-05-01,Anti-Hero,Taylor Swift,US,Pop

Australia,12,2023-05-01,As It Was,Harry Styles,England,Pop

Australia,13,2023-05-01,Until I Found You,Stephen Sanchez,,Singer/Songwriter

Australia,14,2023-05-01,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Australia,15,2023-05-01,Players,Coi Leray,US,Hip-Hop/Rap

Australia,16,2023-05-01,Calm Down,Rema,GB,

Australia,17,2023-05-01,I Ain't Worried,OneRepublic,US,Pop

Australia,18,2023-05-01,Miracle,Calvin Harris & Ellie Goulding,GB,Dance

Australia,19,2023-05-01,Eyes Closed,Ed Sheeran,GB,Pop

Australia,20,2023-05-01,Chemical,Post Malone,US,Pop

Australia,1,2023-04-03,Flowers,Miley Cyrus,US,Pop

Australia,2,2023-04-03,Last Night,Morgan Wallen,US,Country

Australia,3,2023-04-03,Boy's A Liar,PinkPantheress,England,Pop

Australia,4,2023-04-03,Kill Bill,SZA,US,R&B/Soul

Australia,5,2023-04-03,Die For You,Weeknd,CA,

Australia,6,2023-04-03,Eyes Closed,Ed Sheeran,GB,Pop

Australia,7,2023-04-03,Anti-Hero,Taylor Swift,US,Pop

Australia,8,2023-04-03,Escapism,Raye & 070 Shake,US,

Australia,9,2023-04-03,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Australia,10,2023-04-03,Until I Found You,Stephen Sanchez,,Singer/Songwriter

Australia,11,2023-04-03,As It Was,Harry Styles,England,Pop

Australia,12,2023-04-03,Players,Coi Leray,US,Hip-Hop/Rap

Australia,13,2023-04-03,Sure Thing,Miguel,US,R&B/Soul

Australia,14,2023-04-03,I Ain't Worried,OneRepublic,US,Pop

Australia,15,2023-04-03,All Of The Girls You Loved Before,Taylor Swift,US,Pop

Australia,16,2023-04-03,Shivers,Ed Sheeran,GB,Pop

Australia,17,2023-04-03,Unholy,Sam Smith & Kim Petras,US,Dance

Australia,18,2023-04-03,Calm Down,Rema,GB,

Australia,19,2023-04-03,10:35,DJ Tiesto & Tate McRae,NL,

Australia,20,2023-04-03,You Proof,Morgan Wallen,US,Country

Australia,1,2023-03-06,Flowers,Miley Cyrus,US,Pop

Australia,2,2023-03-06,Boy's A Liar,PinkPantheress,England,Pop

Australia,3,2023-03-06,Die For You,Weeknd,CA,

Australia,4,2023-03-06,Kill Bill,SZA,US,R&B/Soul

Australia,5,2023-03-06,As It Was,Harry Styles,England,Pop

Australia,6,2023-03-06,Escapism,Raye & 070 Shake,US,

Australia,7,2023-03-06,Players,Coi Leray,US,Hip-Hop/Rap

Australia,8,2023-03-06,Last Night,Morgan Wallen,US,Country

Australia,9,2023-03-06,Until I Found You,Stephen Sanchez,,Singer/Songwriter

Australia,10,2023-03-06,Unholy,Sam Smith & Kim Petras,US,Dance

Australia,11,2023-03-06,Sure Thing,Miguel,US,R&B/Soul

Australia,12,2023-03-06,Anti-Hero,Taylor Swift,US,Pop

Australia,13,2023-03-06,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Australia,14,2023-03-06,I Ain't Worried,OneRepublic,US,Pop

Australia,15,2023-03-06,Miss You,Oliver Tree & Robin Schulz,DE,Pop

Australia,16,2023-03-06,Late Night Talking,Harry Styles,England,Pop

Australia,17,2023-03-06,Shivers,Ed Sheeran,GB,Pop

Australia,18,2023-03-06,Made You Look,Meghan Trainor,US,Pop

Australia,19,2023-03-06,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Australia,20,2023-03-06,Painting Pictures,Superstar Pride,,Hip-Hop/Rap

Australia,1,2023-02-06,Flowers,Miley Cyrus,US,Pop

Australia,2,2023-02-06,Kill Bill,SZA,US,R&B/Soul

Australia,3,2023-02-06,Escapism,Raye & 070 Shake,US,

Australia,4,2023-02-06,Say Nothing,Flume & MAY-A,AU,Electronic

Australia,5,2023-02-06,Unholy,Sam Smith & Kim Petras,US,Dance

Australia,6,2023-02-06,Anti-Hero,Taylor Swift,US,Pop

Australia,7,2023-02-06,Miss You,Oliver Tree & Robin Schulz,DE,Pop

Australia,8,2023-02-06,B.O.T.A. (Baddest Of Them All),Eliza Rose & Interplanetary Criminal,Leeds,Dance

Australia,9,2023-02-06,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Australia,10,2023-02-06,Made You Look,Meghan Trainor,US,Pop

Australia,11,2023-02-06,I Ain't Worried,OneRepublic,US,Pop

Australia,12,2023-02-06,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Australia,13,2023-02-06,Bad Habit,Steve Lacy,US,R&B/Soul

Australia,14,2023-02-06,Love Again,Kid LAROI,AU,

Australia,15,2023-02-06,As It Was,Harry Styles,England,Pop

Australia,16,2023-02-06,Until I Found You,Stephen Sanchez,,Singer/Songwriter

Australia,17,2023-02-06,Sure Thing,Miguel,US,R&B/Soul

Australia,18,2023-02-06,10:35,DJ Tiesto & Tate McRae,NL,

Australia,19,2023-02-06,Let Go,Central Cee,England,Hip-Hop/Rap

Australia,20,2023-02-06,Calm Down,Rema,GB,

Australia,1,2023-01-09,Unholy,Sam Smith & Kim Petras,US,Dance

Australia,2,2023-01-09,Kill Bill,SZA,US,R&B/Soul

Australia,3,2023-01-09,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Australia,4,2023-01-09,Anti-Hero,Taylor Swift,US,Pop

Australia,5,2023-01-09,Miss You,Oliver Tree & Robin Schulz,DE,Pop

Australia,6,2023-01-09,I Ain't Worried,OneRepublic,US,Pop

Australia,7,2023-01-09,Escapism,Raye & 070 Shake,US,

Australia,8,2023-01-09,Made You Look,Meghan Trainor,US,Pop

Australia,9,2023-01-09,As It Was,Harry Styles,England,Pop

Australia,10,2023-01-09,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Australia,11,2023-01-09,B.O.T.A. (Baddest Of Them All),Eliza Rose & Interplanetary Criminal,Leeds,Dance

Australia,12,2023-01-09,Cold Heart (Pnau Remix),Elton John & Dua Lipa,England,Pop

Australia,13,2023-01-09,Let Go,Central Cee,England,Hip-Hop/Rap

Australia,14,2023-01-09,HeatWaves,Glass Animals,GB,Alternative

Australia,15,2023-01-09,Bad Habit,Steve Lacy,US,R&B/Soul

Australia,16,2023-01-09,Cuff It,Beyonce Knowles,US,

Australia,17,2023-01-09,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap

Australia,18,2023-01-09,Stay,Kid Laroi & Justin Bieber,CA,

Australia,19,2023-01-09,Sunroof,Nicky Youre & Dazy,US,Pop

Australia,20,2023-01-09,Shivers,Ed Sheeran,GB,Pop

Australia,1,2022-12-12,Unholy,Sam Smith & Kim Petras,US,Dance

Australia,2,2022-12-12,Anti-Hero,Taylor Swift,US,Pop

Australia,3,2022-12-12,All I Want For Christmas Is You,Mariah Carey,US,Christmas: Pop

Australia,4,2022-12-12,Made You Look,Meghan Trainor,US,Pop

Australia,5,2022-12-12,I Ain't Worried,OneRepublic,US,Pop

Australia,6,2022-12-12,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

Australia,7,2022-12-12,Miss You,Oliver Tree & Robin Schulz,DE,Pop

Australia,8,2022-12-12,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

Australia,9,2022-12-12,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap

Australia,10,2022-12-12,As It Was,Harry Styles,England,Pop

Australia,11,2022-12-12,Last Christmas,Wham!,GB,Pop

Australia,12,2022-12-12,Bad Habit,Steve Lacy,US,R&B/Soul

Australia,13,2022-12-12,It's Beginning To Look A Lot Like Christmas,Michael Buble,CA,

Australia,14,2022-12-12,HeatWaves,Glass Animals,GB,Alternative

Australia,15,2022-12-12,Rockin' Around The Christmas Tree,Brenda Lee,Nashville,Christmas

Australia,16,2022-12-12,B.O.T.A. (Baddest Of Them All),Eliza Rose & Interplanetary Criminal,Leeds,Dance

Australia,17,2022-12-12,Santa Tell Me,Ariana Grande,US,Holiday

Australia,18,2022-12-12,Cuff It,Beyonce Knowles,US,

